State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
WA,Washington,2016,June,12 month-ending,Percent with drugs specified,93.6316695353,100,0.0054829571,
WA,Washington,2016,July,12 month-ending,Percent with drugs specified,93.7977909941,100,0.0073183673,
WA,Washington,2016,August,12 month-ending,Percent with drugs specified,93.6601859679,100,0.0091524803,
WA,Washington,2016,September,12 month-ending,Percent with drugs specified,93.6806148591,100,0.0146565781,
WA,Washington,2016,October,12 month-ending,Percent with drugs specified,93.4199134199,100,0.0164563906,
WA,Washington,2016,November,12 month-ending,Percent with drugs specified,93.1677018634,100,0.0183119999,
WA,Washington,2016,December,12 month-ending,Percent with drugs specified,93.6436884512,100,0.0219110048,
WA,Washington,2017,January,12 month-ending,Percent with drugs specified,93.1941923775,100,0.028685659,*Likely underreported due to incomplete data
WA,Washington,2017,February,12 month-ending,Percent with drugs specified,93.4604904632,100,0.0392233771,*Likely underreported due to incomplete data
WA,Washington,2017,March,12 month-ending,Percent with drugs specified,93.7893789379,100,0.0427647405,*Likely underreported due to incomplete data
WA,Washington,2017,April,12 month-ending,Percent with drugs specified,94.0202391904,100,0.0481189072,*Likely underreported due to incomplete data
WA,Washington,2017,May,12 month-ending,Percent with drugs specified,94.3674976916,100,0.0605068337,*Likely underreported due to incomplete data
WA,Washington,2017,June,12 month-ending,Percent with drugs specified,94.6124763705,100,0.0855431993,*Likely underreported due to incomplete data
WA,Washington,2017,July,12 month-ending,Percent with drugs specified,94.0948693127,100,0.1441922563,*Likely underreported due to incomplete data
WA,Washington,2017,August,12 month-ending,Percent with drugs specified,94.1348973607,100,0.1734482576,*Likely underreported due to incomplete data
WA,Washington,2017,September,12 month-ending,Percent with drugs specified,93.5514918191,100,0.2032053434,*Likely underreported due to incomplete data
WA,Washington,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),242,100,0.0076209347,
WI,Wisconsin,2015,May,12 month-ending,Number of Deaths,51231,100,0.0800296695,
WA,Washington,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),241,100,0.0095073302,
WA,Washington,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),245,100,0.0075685904,
WA,Washington,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),248,100,0.0075451767,
WA,Washington,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),250,100,0.0074910576,
WA,Washington,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),263,100,0.0055910692,
WA,Washington,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),281,100,0.0055602921,
WA,Washington,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),292,100,0.0055540128,
WA,Washington,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),310,100,0.0055220144,
WA,Washington,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),311,100,0.0073457844,
WA,Washington,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),315,100,0.0055086302,
WA,Washington,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),311,100,0.0054915887,
WA,Washington,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),316,100,0.0055104515,
WA,Washington,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),316,100,0.003657979,
WA,Washington,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),317,100,0.0054803529,
WA,Washington,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),323,100,0.0054704595,
WA,Washington,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),328,100,0.0054791518,
WA,Washington,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),324,100,0.0054829571,
WA,Washington,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),330,100,0.0073183673,
WA,Washington,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),332,100,0.0091524803,
WA,Washington,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),327,100,0.0146565781,
WA,Washington,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),324,100,0.0164563906,
WA,Washington,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),328,100,0.0183119999,
WA,Washington,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),335,100,0.0219110048,
WA,Washington,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),337,100,0.028685659,*Likely underreported due to incomplete data
WA,Washington,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),345,100,0.0392233771,*Likely underreported due to incomplete data
WA,Washington,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),352,100,0.0427647405,*Likely underreported due to incomplete data
WA,Washington,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),364,100,0.0481189072,*Likely underreported due to incomplete data
WA,Washington,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),362,100,0.0605068337,*Likely underreported due to incomplete data
WA,Washington,2017,June,12 month-ending,Psychostimulants with abuse potential (T43.6),359,100,0.0855431993,*Likely underreported due to incomplete data
WA,Washington,2017,July,12 month-ending,Psychostimulants with abuse potential (T43.6),351,100,0.1441922563,*Likely underreported due to incomplete data
WA,Washington,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),354,100,0.1734482576,*Likely underreported due to incomplete data
WA,Washington,2017,September,12 month-ending,Psychostimulants with abuse potential (T43.6),360,100,0.2032053434,*Likely underreported due to incomplete data
WA,Washington,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",67,100,0.0076209347,
WA,Washington,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",68,100,0.0095073302,
WA,Washington,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",67,100,0.0075685904,
WA,Washington,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",68,100,0.0075451767,
WA,Washington,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",68,100,0.0074910576,
WA,Washington,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",68,100,0.0055910692,
WA,Washington,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",74,100,0.0055602921,
WA,Washington,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",74,100,0.0055540128,
WA,Washington,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",73,100,0.0055220144,
WA,Washington,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",70,100,0.0073457844,
WA,Washington,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",67,100,0.0055086302,
WA,Washington,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",65,100,0.0054915887,
WA,Washington,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",61,100,0.0055104515,
WA,Washington,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",59,100,0.003657979,
WA,Washington,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",64,100,0.0054803529,
WA,Washington,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",68,100,0.0054704595,
WA,Washington,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",76,100,0.0054791518,
WA,Washington,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",77,100,0.0054829571,
WA,Washington,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",78,100,0.0073183673,
WA,Washington,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",88,100,0.0091524803,
WA,Washington,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",88,100,0.0146565781,
WA,Washington,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",89,100,0.0164563906,
WA,Washington,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",93,100,0.0183119999,
WA,Washington,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",94,100,0.0219110048,
WA,Washington,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",101,100,0.028685659,*Likely underreported due to incomplete data
WA,Washington,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",104,100,0.0392233771,*Likely underreported due to incomplete data
WA,Washington,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",104,100,0.0427647405,*Likely underreported due to incomplete data
WA,Washington,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",104,100,0.0481189072,*Likely underreported due to incomplete data
WA,Washington,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",97,100,0.0605068337,*Likely underreported due to incomplete data
WA,Washington,2017,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",102,100,0.0855431993,*Likely underreported due to incomplete data
WA,Washington,2017,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",94,100,0.1441922563,*Likely underreported due to incomplete data
WA,Washington,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",88,100,0.1734482576,*Likely underreported due to incomplete data
WA,Washington,2017,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",94,100,0.2032053434,*Likely underreported due to incomplete data
WI,Wisconsin,2015,January,12 month-ending,Number of Deaths,50658,100,0.0651427218,
WI,Wisconsin,2015,February,12 month-ending,Number of Deaths,50801,100,0.0688962816,
WI,Wisconsin,2015,March,12 month-ending,Number of Deaths,51128,100,0.0664997653,
WI,Wisconsin,2015,April,12 month-ending,Number of Deaths,51340,100,0.0701207635,
WI,Wisconsin,2015,June,12 month-ending,Number of Deaths,51287,100,0.0838419093,
WI,Wisconsin,2015,July,12 month-ending,Number of Deaths,51319,100,0.0896354177,
WI,Wisconsin,2015,August,12 month-ending,Number of Deaths,51338,100,0.0915501188,
WI,Wisconsin,2015,September,12 month-ending,Number of Deaths,51390,100,0.1031329052,
WI,Wisconsin,2015,October,12 month-ending,Number of Deaths,51449,100,0.1127329977,
WI,Wisconsin,2015,November,12 month-ending,Number of Deaths,51286,100,0.1598876886,
WI,Wisconsin,2015,December,12 month-ending,Number of Deaths,51074,100,0.2075419979,
WI,Wisconsin,2016,January,12 month-ending,Number of Deaths,50651,100,0.2092752364,
WI,Wisconsin,2016,February,12 month-ending,Number of Deaths,50878,100,0.2044105507,
WI,Wisconsin,2016,March,12 month-ending,Number of Deaths,50880,100,0.2063679245,
WI,Wisconsin,2016,April,12 month-ending,Number of Deaths,50822,100,0.2085710913,
WI,Wisconsin,2016,May,12 month-ending,Number of Deaths,51035,100,0.1998628392,
WI,Wisconsin,2016,June,12 month-ending,Number of Deaths,51012,100,0.1960323061,
WI,Wisconsin,2016,July,12 month-ending,Number of Deaths,51026,100,0.1940187355,
WI,Wisconsin,2016,August,12 month-ending,Number of Deaths,51239,100,0.2010187552,
WI,Wisconsin,2016,September,12 month-ending,Number of Deaths,51256,100,0.1911971281,
WI,Wisconsin,2016,October,12 month-ending,Number of Deaths,51210,100,0.1835578988,
WI,Wisconsin,2016,November,12 month-ending,Number of Deaths,51336,100,0.1383045037,
WI,Wisconsin,2016,December,12 month-ending,Number of Deaths,51650,100,0.1084220716,
WI,Wisconsin,2017,January,12 month-ending,Number of Deaths,51927,100,0.1136210449,*Likely underreported due to incomplete data
WI,Wisconsin,2017,February,12 month-ending,Number of Deaths,51898,100,0.1252456742,*Likely underreported due to incomplete data
WI,Wisconsin,2017,March,12 month-ending,Number of Deaths,51835,100,0.1350438893,*Likely underreported due to incomplete data
WI,Wisconsin,2017,April,12 month-ending,Number of Deaths,51847,100,0.1369413852,*Likely underreported due to incomplete data
WI,Wisconsin,2017,May,12 month-ending,Number of Deaths,52006,100,0.1557512595,*Likely underreported due to incomplete data
WI,Wisconsin,2017,June,12 month-ending,Number of Deaths,52184,100,0.199294803,*Likely underreported due to incomplete data
WI,Wisconsin,2017,July,12 month-ending,Number of Deaths,52301,100,0.2638572876,*Likely underreported due to incomplete data
WI,Wisconsin,2017,August,12 month-ending,Number of Deaths,52298,100,0.3212359937,*Likely underreported due to incomplete data
WI,Wisconsin,2017,September,12 month-ending,Number of Deaths,52419,100,0.3624639921,*Likely underreported due to incomplete data
WI,Wisconsin,2015,January,12 month-ending,Number of Drug Overdose Deaths,849,100,0.0651427218,
WI,Wisconsin,2015,February,12 month-ending,Number of Drug Overdose Deaths,872,100,0.0688962816,
WI,Wisconsin,2015,March,12 month-ending,Number of Drug Overdose Deaths,872,100,0.0664997653,
WI,Wisconsin,2015,April,12 month-ending,Number of Drug Overdose Deaths,871,100,0.0701207635,
WI,Wisconsin,2015,May,12 month-ending,Number of Drug Overdose Deaths,862,100,0.0800296695,
WI,Wisconsin,2015,June,12 month-ending,Number of Drug Overdose Deaths,860,100,0.0838419093,
WI,Wisconsin,2015,July,12 month-ending,Number of Drug Overdose Deaths,849,100,0.0896354177,
WI,Wisconsin,2015,August,12 month-ending,Number of Drug Overdose Deaths,836,100,0.0915501188,
WI,Wisconsin,2015,September,12 month-ending,Number of Drug Overdose Deaths,880,100,0.1031329052,
WI,Wisconsin,2015,October,12 month-ending,Number of Drug Overdose Deaths,887,100,0.1127329977,
WI,Wisconsin,2015,November,12 month-ending,Number of Drug Overdose Deaths,867,100,0.1598876886,
WI,Wisconsin,2015,December,12 month-ending,Number of Drug Overdose Deaths,873,100,0.2075419979,
WI,Wisconsin,2016,January,12 month-ending,Number of Drug Overdose Deaths,895,100,0.2092752364,
WI,Wisconsin,2016,February,12 month-ending,Number of Drug Overdose Deaths,912,100,0.2044105507,
WI,Wisconsin,2016,March,12 month-ending,Number of Drug Overdose Deaths,924,100,0.2063679245,
WI,Wisconsin,2016,April,12 month-ending,Number of Drug Overdose Deaths,934,100,0.2085710913,
WI,Wisconsin,2016,May,12 month-ending,Number of Drug Overdose Deaths,968,100,0.1998628392,
WI,Wisconsin,2016,June,12 month-ending,Number of Drug Overdose Deaths,972,100,0.1960323061,
WI,Wisconsin,2016,July,12 month-ending,Number of Drug Overdose Deaths,1004,100,0.1940187355,
WI,Wisconsin,2016,August,12 month-ending,Number of Drug Overdose Deaths,1054,100,0.2010187552,
WI,Wisconsin,2016,September,12 month-ending,Number of Drug Overdose Deaths,1056,100,0.1911971281,
WI,Wisconsin,2016,October,12 month-ending,Number of Drug Overdose Deaths,1062,100,0.1835578988,
WI,Wisconsin,2016,November,12 month-ending,Number of Drug Overdose Deaths,1066,100,0.1383045037,
WI,Wisconsin,2016,December,12 month-ending,Number of Drug Overdose Deaths,1079,100,0.1084220716,
WI,Wisconsin,2017,January,12 month-ending,Number of Drug Overdose Deaths,1101,100,0.1136210449,*Likely underreported due to incomplete data
WI,Wisconsin,2017,February,12 month-ending,Number of Drug Overdose Deaths,1105,100,0.1252456742,*Likely underreported due to incomplete data
WI,Wisconsin,2017,March,12 month-ending,Number of Drug Overdose Deaths,1095,100,0.1350438893,*Likely underreported due to incomplete data
WI,Wisconsin,2017,April,12 month-ending,Number of Drug Overdose Deaths,1092,100,0.1369413852,*Likely underreported due to incomplete data
WI,Wisconsin,2017,May,12 month-ending,Number of Drug Overdose Deaths,1093,100,0.1557512595,*Likely underreported due to incomplete data
WI,Wisconsin,2017,June,12 month-ending,Number of Drug Overdose Deaths,1121,100,0.199294803,*Likely underreported due to incomplete data
WI,Wisconsin,2017,July,12 month-ending,Number of Drug Overdose Deaths,1117,100,0.2638572876,*Likely underreported due to incomplete data
